,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
133,-0.51674235,-0.07626918,-0.008062191,0.7142636,2.6300397,0.5125146,-0.13598092,-0.35264727,-0.12572744,-0.13204952,2.2388113,1.3418443,0.10817186,1.3636076,1.5906521,0.5718779
134,-0.9390325,-0.22815005,0.42920333,1.5283592,4.658021,0.74322593,-0.2414584,-0.70368826,-0.19168182,-0.2643797,4.302995,2.4759235,0.5842945,2.5387335,3.4083412,1.0757922
135,-0.5560979,-0.08842824,-0.035388622,0.749337,2.746652,0.55230516,-0.10520661,-0.4111476,-0.12667982,-0.16275525,2.1392722,1.2265028,-0.014646284,1.4564489,1.8087846,0.7888621
136,-0.4134996,-0.052459307,-0.06960588,0.5859507,1.9671146,0.6064619,-0.105045274,-0.28245693,-0.049465094,-0.08829718,1.5220358,0.9404216,-0.018577969,1.0410038,1.1289748,0.5917719
137,-0.4922534,-0.075897515,-0.032027792,0.6588391,2.4545245,0.46458852,-0.09607499,-0.36045435,-0.11063031,-0.14448838,1.9046501,1.0976156,-0.010851249,1.292029,1.581017,0.6813291
138,-0.60528404,-0.14766973,0.18323046,1.0226063,3.1119075,0.37866667,-0.13569771,-0.4561205,-0.1416939,-0.17022064,2.6736548,1.4766876,0.22042514,1.6133612,2.2131145,0.6567445
139,-0.29113495,-0.07814607,0.22933225,0.5228039,1.6450853,0.14019378,-0.15614027,-0.17071226,-0.020665342,-0.06406763,1.695917,1.0736132,0.48158136,0.81282437,0.9965324,0.20259051
140,-0.9129259,-0.18499169,0.00899375,1.2648848,4.4614964,1.158846,-0.16334152,-0.6742086,-0.2722374,-0.25102422,3.5738192,2.0412416,-0.025157342,2.3811998,3.2861767,1.3779541
141,-0.7936403,-0.15209843,-0.019518962,0.9273267,3.8456998,0.8833233,-0.12308939,-0.61675483,-0.2478782,-0.2586028,3.0144954,1.68235,-0.03273194,2.1587517,2.9569008,1.366302
142,-0.43824545,-0.065297574,-0.029184654,0.58228433,2.2074053,0.39038688,-0.08835026,-0.3175715,-0.09705359,-0.12903605,1.706177,0.9885861,-0.007640784,1.1529413,1.3883426,0.5903639
143,-0.7054837,-0.1383196,-0.028927831,0.9001719,3.4597988,0.90424037,-0.121654324,-0.5236585,-0.19430844,-0.21209107,2.6547072,1.5364864,-0.030552516,1.8803601,2.476981,1.1612872
144,-0.56091195,-0.074747786,-0.054752763,0.6292256,2.7320242,0.66667074,-0.0967732,-0.41532683,-0.14990363,-0.17281723,2.0412652,1.2164676,-0.03834651,1.4923575,1.8304269,0.88426065
145,-0.32864413,-0.053772368,-0.027056858,0.47365874,1.4746808,0.40370926,-0.049359754,-0.2590637,-0.082189225,-0.0845113,1.160012,0.61677337,-0.024404969,0.8273106,1.0843788,0.52291113
146,-0.44051075,-0.07844932,-0.01644091,0.637218,1.9685618,0.5185609,-0.06439648,-0.3502291,-0.10823698,-0.11744733,1.5804688,0.8773394,-0.021502594,1.1226544,1.516117,0.6504682
147,-0.44144064,-0.11619224,0.22142123,0.7943377,2.3691514,0.1541293,-0.11288529,-0.32469648,-0.10183986,-0.12507176,2.086621,1.1606262,0.27149677,1.1871494,1.6316524,0.38144612
148,-0.41316792,-0.085920475,0.10781616,0.56354797,2.0544353,0.40557104,-0.09104272,-0.30905244,-0.12671635,-0.1236181,1.7539903,0.98229337,0.093106784,1.1131117,1.5148511,0.6084951
149,-0.82966757,-0.147693,-0.075621605,0.9788677,4.0253124,1.0364712,-0.1340511,-0.6462545,-0.22622986,-0.2696397,3.0779827,1.7147413,-0.05015114,2.2447457,2.9422245,1.4655962
150,-0.8228399,-0.15979381,-0.005373423,1.056754,4.0518966,0.90935296,-0.14646693,-0.62265915,-0.2494983,-0.24802487,3.221187,1.8206345,-0.021684034,2.2049627,2.980857,1.3240981
151,-0.39124388,-0.0560726,-0.026710425,0.5156609,1.9923446,0.32581145,-0.08162765,-0.28025168,-0.08523826,-0.11558824,1.5334513,0.893701,-0.004846948,1.0318971,1.220663,0.5111998
152,-1.1676068,-0.24451748,-0.02056784,1.732041,5.6036143,1.349214,-0.21811734,-0.90433866,-0.25567004,-0.3179851,4.5238132,2.5702841,-0.010423933,3.0676913,4.128443,1.7576754
153,-0.40075585,-0.06278368,-0.018169926,0.4054863,1.9419965,0.48354176,-0.09339569,-0.28919187,-0.10487451,-0.12760358,1.5752008,0.9322952,0.04357146,1.1561655,1.2823236,0.6620046
154,-0.6879243,-0.19061688,0.46591905,1.0522968,3.4946644,0.5242335,-0.16620313,-0.52857906,-0.17597494,-0.22445832,3.1678975,1.8647362,0.47987205,1.9105283,2.7360168,0.86559606
155,-0.35601544,-0.12723409,0.42312834,0.67283845,2.0651138,-0.0075450316,-0.14064997,-0.27718866,-0.07614304,-0.13537036,2.0963106,1.1812247,0.61098236,1.0340081,1.5705738,0.28410736
156,4.297433,1.9564799,-0.84284794,8.038402,-0.6854903,4.189254,-0.6630672,-1.1046867,7.858341,-1.0944823,7.3802905,-0.9311714,6.392038,7.28295,3.4342566,2.6305938
157,4.4008226,0.02724491,-1.0747405,5.5267215,-1.0946131,2.391102,-0.3712252,-0.9500707,6.519927,-1.290396,8.307097,-1.0792865,4.8257985,6.4298615,2.0438647,2.6649423
158,4.664296,0.6602355,-1.0882205,6.5540833,-1.0375446,3.2989407,-0.45995736,-1.0523429,7.131312,-1.2807466,8.872382,-1.0994533,5.468785,7.250366,2.8911488,2.9155462
159,3.2556348,1.4337721,-0.48261428,6.916665,-0.21857893,4.5918727,-0.64179444,-0.9169201,6.018569,-0.42809612,5.613328,-0.33922598,5.094193,5.8849454,4.6090374,1.6127714
160,3.8112743,0.9892422,-0.8125979,5.758453,-0.7368365,3.3609252,-0.46814844,-0.9130878,5.938832,-0.9203906,7.0620723,-0.8202471,4.8181357,6.0131545,2.6582067,2.1090057
161,4.8497787,0.35981238,-1.1703135,6.7076526,-1.1492103,2.8764973,-0.46370062,-1.0888045,7.584501,-1.4129353,8.957666,-1.2240046,5.764637,7.3227124,2.340995,3.1028805
162,3.6805599,0.66265094,-0.85142606,5.4396634,-0.6842491,3.7654247,-0.45248005,-0.9204745,5.754267,-0.8407669,6.9996157,-0.8399796,5.0492196,5.7773156,2.5349786,2.193455
163,3.1457794,-0.06409672,-0.88454866,4.094572,-0.7312423,2.5024848,-0.39090794,-0.83507985,5.4213223,-0.7622339,5.410314,-1.0009512,4.9754224,4.017706,0.093529835,2.0789285
164,4.088415,0.5087229,-0.9531142,5.5789227,-0.97748214,2.721537,-0.41014433,-0.9083605,6.510514,-1.1794065,7.551124,-1.0474261,4.8100905,6.25305,1.9226004,2.305927
165,4.4025936,0.3668462,-1.0829624,7.1786175,-0.9160595,2.7593591,-0.466895,-1.0660272,7.550508,-1.2485938,7.806465,-1.0790299,5.9661245,6.7152753,2.5317476,3.2361724
166,3.6476762,0.45604277,-0.8521573,4.9445834,-0.85626936,2.682759,-0.37967983,-0.8223308,5.820314,-1.0025384,6.7308965,-0.9457556,4.4001794,5.570761,1.6649791,2.0170825
167,3.9856863,1.0652207,-0.8473941,6.295738,-0.67640465,4.1743,-0.5056407,-0.98101324,6.3463283,-0.91649246,7.641871,-0.8035064,5.294781,6.5510974,3.5495098,2.3547099
168,3.5201705,-0.019954422,-0.90235585,5.3562694,-0.5960801,4.189331,-0.51492494,-0.9820504,6.0619082,-0.5999469,6.3194795,-0.89555186,5.793035,5.2030063,1.8690501,2.1215854
169,5.111717,-0.077987865,-1.2700366,5.8435245,-1.3379253,1.727666,-0.36810666,-1.0809251,7.4189534,-1.5969085,9.358064,-1.3184117,5.3047657,6.674058,1.4270574,3.2000523
170,3.3079844,0.476748,-0.7610476,4.4847393,-0.7153416,2.811732,-0.35856983,-0.7708732,5.137221,-0.81898797,6.241583,-0.7902535,4.0692754,4.981017,1.8550307,1.7949504
171,3.4423141,1.3161942,-0.6163259,6.475607,-0.43967625,3.8829894,-0.60100704,-0.91722935,5.5816455,-0.6096305,5.9274483,-0.51120216,5.0690875,5.781573,3.1798913,1.6100124
172,3.5149238,0.92783225,-0.6650625,5.82726,-0.5116675,4.0212026,-0.520649,-0.88529414,5.66632,-0.65143895,6.412438,-0.5864623,4.737831,5.7733397,3.3552864,1.6425885
173,3.7888038,0.051475033,-0.93459004,4.4362626,-0.9887295,2.1455653,-0.3418495,-0.8255373,5.793402,-1.1144639,7.0392814,-1.0424185,4.258765,5.3329577,1.0609726,2.1085277
174,3.5963445,0.7556881,-0.7955666,5.182901,-0.7340211,3.0957754,-0.416982,-0.8520045,5.5618,-0.88004225,6.734594,-0.8125435,4.4804044,5.5749,2.2999556,2.0019298
175,3.4938939,0.52905273,-0.821695,5.7322598,-0.5807734,3.989894,-0.50793165,-0.9316741,6.0815606,-0.7453386,6.1667852,-0.86100715,5.5722947,5.519976,2.0779755,2.1056182
176,,,,,,,,,,,,,,,,
177,3.263452,0.25314748,-0.8096448,5.116294,-0.59339637,3.417086,-0.47736612,-0.8825639,5.79654,-0.63462865,5.6084046,-0.8507935,5.3448076,4.6116366,1.1874834,1.9364506
178,3.2580209,0.5770179,-0.7357615,4.5107327,-0.6949539,2.801131,-0.35580915,-0.7545399,5.0357385,-0.8215955,6.175725,-0.7622561,3.9785757,5.0475726,1.9943146,1.8105313
179,4.2313,0.67236626,-0.97085696,5.66129,-0.98464966,3.0058966,-0.40398642,-0.9289625,6.4189463,-1.1628746,8.121187,-1.0151001,4.71203,6.544437,2.489139,2.417065
180,2.882143,0.19919996,-0.7293502,4.2892685,-0.641288,2.1457508,-0.37974927,-0.7317695,5.2128673,-0.6908959,4.882947,-0.81933635,4.3792167,3.8840663,0.51436174,1.8137277
181,3.9519746,0.55172396,-0.91371167,5.3619246,-0.91866636,2.7602417,-0.38059682,-0.8715129,6.0621142,-1.0995959,7.5118365,-0.9533903,4.484065,6.1145535,2.2702205,2.2765095
182,3.1154447,0.12655507,-0.7582409,4.036512,-0.69198024,2.7457592,-0.3519228,-0.7466006,4.979551,-0.71394795,5.7091413,-0.8064009,4.1155343,4.402324,1.164415,1.6172621
183,4.5771513,-0.059356954,-1.1516408,5.0005245,-1.2028995,1.9318963,-0.35604456,-0.98705,6.563174,-1.3660711,8.5151205,-1.2079138,4.7467904,5.912958,1.171686,2.7091787
184,4.085473,0.8731822,-0.91317147,6.0152636,-0.88827676,3.0873966,-0.4542751,-0.9413089,6.62689,-1.1017731,7.5096073,-0.99259835,5.028237,6.3655953,2.3446567,2.3708057
185,3.445375,0.8940264,-0.7657215,5.901134,-0.70746344,2.5357845,-0.41372114,-0.8385231,6.077211,-0.97338295,6.1348767,-0.8133755,4.5352473,5.599694,2.3405137,2.182654
